issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538677-660538687-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5125821, até 160 mil Km (PBEV: 68g CO2/km).",NA,246505,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538688-660538698-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125553, até 160 mil Km (PBEV: 68g CO2/km).",NA,246506,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538699-660538709-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125698, até 160 mil Km (PBEV: 68g CO2/km).",NA,246507,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538710-660538720-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5131015, até 160 mil Km (PBEV: 68g CO2/km).",NA,246508,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538721-660538731-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5113096, até 160 mil Km (PBEV: 68g CO2/km).",NA,246511,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538732-660538742-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137469, até 160 mil Km (PBEV: 68g CO2/km).",NA,246512,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538743-660538753-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125682, até 160 mil Km (PBEV: 68g CO2/km).",NA,246513,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538754-660538764-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125690, até 160 mil Km (PBEV: 68g CO2/km).",NA,246514,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538765-660538775-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5114109, até 160 mil Km (PBEV: 68g CO2/km).",NA,246515,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538776-660538786-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125685, até 160 mil Km (PBEV: 68g CO2/km).",NA,246516,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538787-660538797-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125689, até 160 mil Km (PBEV: 68g CO2/km).",NA,246517,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538798-660538808-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5112199, até 160 mil Km (PBEV: 68g CO2/km).",NA,246518,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538809-660538819-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125522, até 160 mil Km (PBEV: 68g CO2/km).",NA,246519,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538820-660538830-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5108286, até 160 mil Km (PBEV: 68g CO2/km).",NA,246520,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538831-660538841-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137477, até 160 mil Km (PBEV: 68g CO2/km).",NA,246521,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538842-660538852-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125696, até 160 mil Km (PBEV: 68g CO2/km).",NA,246522,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538853-660538863-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5130604, até 160 mil Km (PBEV: 68g CO2/km).",NA,246523,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538864-660538874-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5131323, até 160 mil Km (PBEV: 68g CO2/km).",NA,246524,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538875-660538885-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5131157, até 160 mil Km (PBEV: 68g CO2/km).",NA,246525,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538886-660538896-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5131322, até 160 mil Km (PBEV: 68g CO2/km).",NA,246526,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538897-660538907-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125524, até 160 mil Km (PBEV: 68g CO2/km).",NA,246527,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538908-660538918-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5125717, até 160 mil Km (PBEV: 68g CO2/km).",NA,246529,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538919-660538929-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5133569, até 160 mil Km (PBEV: 68g CO2/km).",NA,246530,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538930-660538940-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137804, até 160 mil Km (PBEV: 68g CO2/km).",NA,246531,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538941-660538951-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5102465, até 160 mil Km (PBEV: 68g CO2/km).",NA,246532,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538952-660538962-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5126229, até 160 mil Km (PBEV: 68g CO2/km).",NA,246533,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660538963-660538973-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5125694, até 160 mil Km (PBEV: 68g CO2/km).",NA,246534,1503
